LAT,LON,GSPEED,CRS,NLAT,NLON,NCRS,CMD
48.05049879999999,17.569741600000004,1.42,206.71906,48.0504976,17.5697407,206.45661,3.4051659123725804
48.0504976,17.5697407,1.37,206.45661,48.0504966,17.5697398,207.37448,6.79488416653082
48.0504966,17.5697398,1.39,207.37448,48.0504956,17.5697389,208.53745,7.53177059408643
48.0504956,17.5697389,1.35,208.53745,48.0504945,17.569738,208.34038,2.87912355518709
48.0504945,17.569738,1.36,208.34038,48.0504934,17.5697372,210.92182999999997,13.6886665518818
48.0504934,17.5697372,1.35,210.92182999999997,48.0504924,17.569736199999998,207.64481,-10.1408416597901
48.0504924,17.569736199999998,1.3,207.64481,48.0504914,17.5697353,211.91602000000003,19.474482068357602
48.0504914,17.5697353,1.3,211.91602000000003,48.0504904,17.569734399999998,212.10682000000003,3.32168573366864
48.0504904,17.569734399999998,1.27,212.10682000000003,48.0504894,17.569733499999998,208.61888000000002,-11.0581242990497
48.0504894,17.569733499999998,1.23,208.61888000000002,48.0504884,17.569732600000002,210.78641000000002,11.725853743935302
48.0504884,17.569732600000002,1.25,210.78641000000002,48.0504875,17.5697317,211.83421,6.34449337813929
48.0504875,17.5697317,1.22,211.83421,48.05048370000001,17.5697284,212.78876,13.8404276926181
48.05048370000001,17.5697284,1.26,212.78876,48.0504828,17.5697276,209.17001000000002,-11.969778805824301
48.0504828,17.5697276,1.18,209.17001000000002,48.050481899999994,17.5697268,211.56766000000002,12.5299907454946
48.050481899999994,17.5697268,1.12,211.56766000000002,48.050481,17.569726,209.90458999999998,-4.2868454017402895
48.050481,17.569726,1.15,209.90458999999998,48.0504801,17.569725199999997,210.83943,6.6458649221298005
48.0504801,17.569725199999997,1.15,210.83943,48.05047929999999,17.5697244,212.36616,8.29835052674617
48.05047929999999,17.5697244,1.06,212.36616,48.050478399999996,17.5697237,209.94642000000002,-7.3000312710846105
48.050478399999996,17.5697237,1.12,209.94642000000002,48.0504775,17.5697229,208.85463000000001,-1.67486868673435
48.0504775,17.5697229,1.08,208.85463000000001,48.050476700000004,17.5697223,211.02751,12.259437589144099
48.050476700000004,17.5697223,1.07,211.02751,48.050475799999994,17.5697215,207.61003,-11.6270782681267
48.050475799999994,17.5697215,1.05,207.61003,48.050475,17.569720800000002,212.94177000000002,24.9640250181076
48.050475,17.569720800000002,1.07,212.94177000000002,48.050474200000004,17.5697201,209.15663,-13.7234505784655
48.050474200000004,17.5697201,1.03,209.15663,48.0504734,17.5697194,210.77858999999998,9.741642568244801
48.0504734,17.5697194,0.98,210.77858999999998,48.0504726,17.5697187,210.89552999999998,3.15837281748969
48.0504726,17.5697187,1.0,210.89552999999998,48.0504718,17.569717999999998,210.84819,2.3967010201843397
48.0504718,17.569717999999998,0.97,210.84819,48.050471,17.5697174,210.15042000000003,-0.0206942417535775
48.050471,17.5697174,0.96,210.15042000000003,48.0504703,17.569716699999997,208.05013,-7.240528582311269
48.0504703,17.569716699999997,0.94,208.05013,48.0504696,17.5697161,211.41192999999998,17.5266121225254
48.0504696,17.5697161,0.96,211.41192999999998,48.0504689,17.5697155,210.78562000000002,-0.471804680761445
48.0504689,17.5697155,0.91,210.78562000000002,48.0504683,17.569714899999997,207.56777,-12.7948448796922
48.0504683,17.569714899999997,0.83,207.56777,48.050467600000005,17.5697143,211.29502999999997,20.014555404073104
48.050467600000005,17.5697143,0.86,211.29502999999997,48.0504665,17.5697133,208.99043999999998,-6.87673567591686
48.0504665,17.5697133,0.79,208.99043999999998,48.0504659,17.5697129,211.74892000000003,15.9695358705898
48.0504659,17.5697129,0.72,211.74892000000003,48.0504654,17.5697125,209.11155,-11.0626891658181
48.0504654,17.5697125,0.65,209.11155,48.050465,17.569712,208.21678,-3.5683215308546696
48.050465,17.569712,0.66,208.21678,48.050464500000004,17.5697117,215.96212000000003,35.0
48.050464500000004,17.5697117,0.59,215.96212000000003,48.0504641,17.5697113,208.55595,-35.0
48.0504641,17.5697113,0.52,208.55595,48.0504636,17.5697109,209.98127999999997,10.3592509650732
48.0504636,17.5697109,0.52,209.98127999999997,48.0504633,17.569710600000004,213.35204,19.354644540650398
48.0504633,17.569710600000004,0.52,213.35204,48.050463,17.569710399999998,210.09087000000002,-16.368856523299502
48.050463,17.569710399999998,0.46,210.09087000000002,48.050462700000004,17.5697101,208.5884,-7.376908078555481
48.050462700000004,17.5697101,0.39,208.5884,48.0504624,17.5697098,213.24117999999999,27.7168420927113
48.0504624,17.5697098,0.39,213.24117999999999,48.050462100000004,17.569709600000003,203.62271,-35.0
48.050462100000004,17.569709600000003,0.35,203.62271,48.0504619,17.569709399999997,213.04657000000003,35.0
48.0504619,17.569709399999997,0.33,213.04657000000003,48.0504617,17.569709200000002,213.11022000000003,1.0964017804011
48.0504617,17.569709200000002,0.3,213.11022000000003,48.0504615,17.5697091,205.44189,-35.0
48.0504615,17.5697091,0.25,205.44189,48.050461299999995,17.5697089,216.97131000000002,35.0
48.050461299999995,17.5697089,0.2,216.97131000000002,48.0504612,17.5697088,214.31797999999998,-17.4403341229509
48.0504612,17.5697088,0.2,214.31797999999998,48.05046110000001,17.569708600000002,203.64247,-35.0
48.05046110000001,17.569708600000002,0.17,203.64247,48.050461,17.569708600000002,213.31572999999997,35.0
48.050461,17.569708600000002,0.13,213.31572999999997,48.0504609,17.5697085,215.25762000000003,14.1195618662556
48.0504609,17.5697085,0.12,215.25762000000003,48.050460799999996,17.569708399999996,217.27496000000002,14.683023902579599
48.050460799999996,17.569708399999996,0.09,217.27496000000002,48.0504607,17.569708399999996,192.93933,-35.0
48.0504607,17.569708399999996,0.13,192.93933,48.0504607,17.569708300000002,205.36571999999998,35.0
48.0504607,17.569708300000002,0.08,205.36571999999998,48.0504606,17.569708300000002,205.36571999999998,1.33234858547073
48.0504606,17.569708300000002,0.05,205.36571999999998,48.0504607,17.569708300000002,205.36571999999998,-1.370401309876
48.0504607,17.569708300000002,0.02,205.36571999999998,48.0504606,17.569708300000002,205.36571999999998,1.4106912411685202
