LAT,LON,GSPEED,CRS,NLAT,NLON,NCRS,CMD
48.050504499999995,17.569735199999997,1.54,219.11192999999997,48.0505034,17.5697339,218.84002999999998,-0.7609995031430671
48.0505034,17.5697339,1.5,218.84002999999998,48.0505018,17.569731899999997,219.9786,3.94854500997733
48.0505018,17.569731899999997,1.5,219.9786,48.050500799999995,17.5697307,219.27783,-2.57054984644664
48.050500799999995,17.5697307,1.48,219.27783,48.0504997,17.5697295,218.10202999999998,-3.6891249431683795
48.0504997,17.5697295,1.48,218.10202999999998,48.050498600000005,17.5697283,218.75692,3.1861054354204397
48.050498600000005,17.5697283,1.44,218.75692,48.0504976,17.5697272,215.70745,-10.639431264947
48.0504976,17.5697272,1.42,215.70745,48.0504965,17.569726,217.12367000000003,6.504709401030049
48.0504965,17.569726,1.41,217.12367000000003,48.050495500000004,17.569724899999997,215.73179,-4.31241050642322
48.050495500000004,17.569724899999997,1.4,215.73179,48.0504944,17.569723800000002,216.47328,4.42973797369361
48.0504944,17.569723800000002,1.44,216.47328,48.0504934,17.569722600000002,216.92574,2.26217340875124
48.0504934,17.569722600000002,1.41,216.92574,48.0504919,17.569720999999998,215.91945,-2.1039304119174798
48.0504919,17.569720999999998,1.42,215.91945,48.0504909,17.5697199,214.54793999999998,-4.02110421343016
48.0504909,17.5697199,1.31,214.54793999999998,48.050489899999995,17.5697188,214.88815,2.6874426482211
48.050489899999995,17.5697188,1.37,214.88815,48.0504888,17.569717699999998,217.04862000000003,9.93817636828401
48.0504888,17.569717699999998,1.33,217.04862000000003,48.0504878,17.569716699999997,215.16253999999998,-5.89314583015743
48.0504878,17.569716699999997,1.33,215.16253999999998,48.0504869,17.5697157,213.79057999999998,-4.17990677224843
48.0504869,17.5697157,1.34,213.79057999999998,48.0504859,17.5697146,217.29656,14.719880372660198
48.0504859,17.5697146,1.28,217.29656,48.050484999999995,17.569713600000004,214.45967000000002,-10.269888914218301
48.050484999999995,17.569713600000004,1.29,214.45967000000002,48.050484000000004,17.569712600000003,215.34101,5.21734382702365
48.050484000000004,17.569712600000003,1.34,215.34101,48.0504831,17.5697116,217.19019,8.120584012909829
48.0504831,17.5697116,1.3,217.19019,48.050481700000006,17.5697101,214.48556000000002,-8.80005570351366
48.050481700000006,17.5697101,1.25,214.48556000000002,48.0504807,17.5697091,217.82197999999997,14.805744554539402
48.0504807,17.5697091,1.19,217.82197999999997,48.0504798,17.5697082,212.37281000000002,-20.463387592574502
48.0504798,17.5697082,1.28,212.37281000000002,48.0504789,17.5697072,214.98272999999998,11.689391695010002
48.0504789,17.5697072,1.29,214.98272999999998,48.050478000000005,17.569706399999998,214.84397,1.39506910914105
48.050478000000005,17.569706399999998,1.2,214.84397,48.050477,17.569705499999998,211.21996000000001,-12.2670655135149
48.050477,17.569705499999998,1.2,211.21996000000001,48.0504761,17.5697048,210.52527,0.13362016446411398
48.0504761,17.5697048,1.24,210.52527,48.0504751,17.569704,209.36551,-1.37637308291774
48.0504751,17.569704,1.16,209.36551,48.050474200000004,17.5697033,207.51318,-4.35117095308784
48.050474200000004,17.5697033,1.15,207.51318,48.05047329999999,17.569702600000003,205.19515,-6.03238237788421
48.05047329999999,17.569702600000003,1.14,205.19515,48.0504723,17.5697019,207.19375,12.649484745251698
48.0504723,17.5697019,1.11,207.19375,48.0504714,17.569701300000002,205.63191,-2.57664406193814
48.0504714,17.569701300000002,1.15,205.63191,48.0504705,17.5697008,203.03339,-6.363982976415969
48.0504705,17.5697008,1.07,203.03339,48.0504696,17.569700199999996,203.03681,4.571433086119
48.0504696,17.569700199999996,1.07,203.03681,48.0504688,17.569699800000002,200.92346,-4.6062391459195196
48.0504688,17.569699800000002,1.03,200.92346,48.050468,17.5696993,202.08091000000002,9.43211022840808
48.050468,17.5696993,0.98,202.08091000000002,48.0504672,17.5696988,200.28235,-3.51346099494294
48.0504672,17.5696988,0.9,200.28235,48.0504665,17.569698499999998,201.03759,8.07169848157916
48.0504665,17.569698499999998,0.85,201.03759,48.0504658,17.569698000000002,201.10822,4.40159242833285
48.0504658,17.569698000000002,0.86,201.10822,48.0504652,17.5696977,201.69931,6.6172468580479595
48.0504652,17.5696977,0.81,201.69931,48.050464500000004,17.569697199999997,200.19248000000002,-3.07079685675083
48.050464500000004,17.569697199999997,0.76,200.19248000000002,48.050464,17.569696899999997,204.61664,24.1653518268805
48.050464,17.569696899999997,0.69,204.61664,48.0504635,17.5696966,205.01987,5.13689785376716
48.0504635,17.5696966,0.63,205.01987,48.0504631,17.5696963,208.30392,19.022784351472
48.0504631,17.5696963,0.55,208.30392,48.050462700000004,17.569695899999996,206.37412,-8.754361017973599
48.050462700000004,17.569695899999996,0.5,206.37412,48.0504623,17.5696957,206.62258,4.24681510438763
48.0504623,17.5696957,0.46,206.62258,48.050462100000004,17.5696954,204.09691,-13.8267530242386
48.050462100000004,17.5696954,0.41,204.09691,48.050461799999994,17.569695199999998,208.24942,25.6037902330919
48.050461799999994,17.569695199999998,0.37,208.24942,48.050461600000006,17.569695,211.76767999999998,21.60991289845
48.050461600000006,17.569695,0.3,211.76767999999998,48.0504614,17.5696949,207.4544,-24.963910900908104
48.0504614,17.5696949,0.27,207.4544,48.050461299999995,17.5696947,211.0329,22.367444729590897
48.050461299999995,17.5696947,0.23,211.0329,48.0504612,17.5696947,208.48435,-15.674966379351899
48.0504612,17.5696947,0.16,208.48435,48.05046110000001,17.569694600000002,216.39765,35.0
48.05046110000001,17.569694600000002,0.12,216.39765,48.0504612,17.569694600000002,207.92145,-35.0
48.0504612,17.569694600000002,0.03,207.92145,48.05046110000001,17.569694600000002,207.92145,1.36608918398296
48.05046110000001,17.569694600000002,0.04,207.92145,48.0504612,17.569694600000002,207.92145,-1.35295861942402
48.0504612,17.569694600000002,0.01,207.92145,48.05046110000001,17.569694600000002,207.92145,1.3931298977564401
48.05046110000001,17.569694600000002,0.03,207.92145,48.0504612,17.569694600000002,207.92145,-1.3660891863230402
48.0504612,17.569694600000002,0.02,207.92145,48.05046110000001,17.569694600000002,207.92145,1.3794770651785002
48.05046110000001,17.569694600000002,0.03,207.92145,48.0504612,17.569694600000002,207.92145,-1.3660891863230402
48.0504612,17.569694600000002,0.04,207.92145,48.05046110000001,17.569694600000002,207.92145,1.35295861710641
48.05046110000001,17.569694600000002,0.04,207.92145,48.0504612,17.569694600000002,207.92145,-1.35295861942402
48.0504612,17.569694600000002,0.03,207.92145,48.05046110000001,17.569694600000002,207.92145,1.36608918398296
48.05046110000001,17.569694600000002,0.04,207.92145,48.05046110000001,17.5696947,207.92145,0.7170992303056
48.05046110000001,17.5696947,0.03,207.92145,48.05046110000001,17.569694600000002,207.92145,-0.7240606234487059
