LAT,LON,GSPEED,CRS,NLAT,NLON,NCRS,CMD
48.0492402,17.5678625,4.77,219.69477,48.049237299999994,17.5678591,219.06586000000001,-1.0912562259427099
48.049237299999994,17.5678591,4.41,219.06586000000001,48.0492345,17.567856,218.24172000000002,-1.06523414080959
48.0492345,17.567856,4.0,218.24172000000002,48.0492321,17.5678533,217.42924,-1.10625794049656
48.0492321,17.5678533,3.67,217.42924,48.0492299,17.5678508,217.42924,0.7761267739989058
48.0492299,17.5678508,3.67,217.42924,48.049226899999994,17.567847600000004,216.56436000000002,-0.444870676151308
48.049226899999994,17.567847600000004,2.94,216.56436000000002,48.049224200000005,17.5678446,215.23351,-1.77630331245611
48.049224200000005,17.5678446,2.59,215.23351,48.0492223,17.567842600000002,215.73297000000002,3.1321172387065297
48.0492223,17.567842600000002,2.47,215.73297000000002,48.049220500000004,17.5678407,215.78371,1.75559260428269
48.049220500000004,17.5678407,2.48,215.78371,48.0492169,17.567837,214.4414,-0.0313801485747646
48.0492169,17.567837,2.4,214.4414,48.0492151,17.567835199999998,214.69142000000002,2.8968436051724704
48.0492151,17.567835199999998,2.37,214.69142000000002,48.0492136,17.5678335,215.86914,4.65672224331151
48.0492136,17.5678335,2.31,215.86914,48.049210200000005,17.5678299,214.22569,-1.3345335076966498
48.049210200000005,17.5678299,2.1,214.22569,48.0492092,17.5678287,214.87511,2.80458227929644
48.0492092,17.5678287,1.65,214.87511,48.0492083,17.567827800000003,217.23047000000003,9.5711094330151
48.0492083,17.567827800000003,1.37,217.23047000000003,48.0492076,17.567826899999996,213.70347999999998,-13.284847019747
48.0492076,17.567826899999996,1.18,213.70347999999998,48.049206899999994,17.5678262,217.3788,16.223404843467698
48.049206899999994,17.5678262,0.98,217.3788,48.0492064,17.567825600000003,215.6612,-7.31706763283667
48.0492064,17.567825600000003,0.8,215.6612,48.049205799999996,17.567825,216.16422000000003,3.6094326254176003
48.049205799999996,17.567825,0.78,216.16422000000003,48.0492052,17.5678244,216.94659,4.91552825408199
48.0492052,17.5678244,0.72,216.94659,48.049204700000004,17.567823800000003,215.87627999999998,-4.92454091489385
48.049204700000004,17.567823800000003,0.75,215.87627999999998,48.0492042,17.5678232,215.10515,-3.2714611701543497
48.0492042,17.5678232,0.72,215.10515,48.0492035,17.5678223,216.32943999999998,6.476496914588849
48.0492035,17.5678223,0.66,216.32943999999998,48.049202799999996,17.5678215,218.03519,9.4114072630931
48.049202799999996,17.5678215,0.67,218.03519,48.049202,17.5678207,220.32923,12.67090179226
48.049202,17.5678207,0.61,220.32923,48.0492016,17.5678202,219.20137999999997,-6.0787442096180095
48.0492016,17.5678202,0.67,219.20137999999997,48.0492011,17.567819699999998,216.51984,-12.8158851479493
48.0492011,17.567819699999998,0.61,216.51984,48.04920070000001,17.5678193,216.93167999999997,2.98615391518138
48.04920070000001,17.5678193,0.58,216.93167999999997,48.0492004,17.5678189,217.85427,4.91676307119597
48.0492004,17.5678189,0.53,217.85427,48.0492001,17.5678185,217.69897999999998,-0.941032888701079
48.0492001,17.5678185,0.51,217.69897999999998,48.0491998,17.5678182,217.46139,-0.751870436424126
48.0491998,17.5678182,0.42,217.46139,48.0491996,17.567818,219.21997000000002,10.6731408758388
48.0491996,17.567818,0.3,219.21997000000002,48.0491995,17.567817899999998,217.38592000000003,-11.388867548813
48.0491995,17.567817899999998,0.19,217.38592000000003,48.0491993,17.5678177,214.84487000000001,-16.5312020717891
48.0491993,17.5678177,0.06,214.84487000000001,48.0491993,17.5678176,214.84487000000001,-0.8584527693476959
48.0491993,17.5678176,0.04,214.84487000000001,48.0491993,17.5678177,214.84487000000001,0.874958858113733
48.0491993,17.5678177,0.03,214.84487000000001,48.0491994,17.5678177,214.84487000000001,-1.26889264492089
48.0491994,17.5678177,0.03,214.84487000000001,48.0491993,17.5678177,214.84487000000001,1.2688925681021699
48.0491993,17.5678177,0.02,214.84487000000001,48.0491993,17.5678176,214.84487000000001,-0.892112245725856
48.0491993,17.5678176,0.03,214.84487000000001,48.0491993,17.5678177,214.84487000000001,0.8834522644257959
48.0491993,17.5678177,0.02,214.84487000000001,48.0491993,17.5678176,214.84487000000001,-0.892112245725856
48.0491993,17.5678176,0.04,214.84487000000001,48.0491993,17.5678177,214.84487000000001,0.874958858113733
48.0491993,17.5678177,0.03,214.84487000000001,48.0491993,17.5678176,214.84487000000001,-0.883452341263899
48.0491993,17.5678176,0.02,214.84487000000001,48.0491993,17.5678177,214.84487000000001,0.892112168134801
48.0491993,17.5678177,0.01,214.84487000000001,48.0491993,17.5678176,214.84487000000001,-0.900943591460279
48.0491993,17.5678176,0.01,214.84487000000001,48.0491993,17.5678177,214.84487000000001,0.900943513101375
48.0491993,17.5678177,0.01,214.84487000000001,48.0491994,17.5678177,214.84487000000001,-1.2940107714948998
48.0491994,17.5678177,0.02,214.84487000000001,48.0491993,17.5678177,214.84487000000001,1.28132856413807
48.0491993,17.5678177,0.04,214.84487000000001,48.0491994,17.5678177,214.84487000000001,-1.25669568576039
48.0491994,17.5678177,0.03,214.84487000000001,48.0491993,17.5678177,214.84487000000001,1.2688925681021699
48.0491993,17.5678177,0.02,214.84487000000001,48.0491994,17.5678177,214.84487000000001,-1.2813286417091598
48.0491994,17.5678177,0.01,214.84487000000001,48.0491993,17.5678177,214.84487000000001,1.29401069315656
48.0491993,17.5678177,0.03,214.84487000000001,48.0491994,17.5678177,214.84487000000001,-1.26889264492089
48.0491994,17.5678177,0.04,214.84487000000001,48.0491993,17.5678177,214.84487000000001,1.2566956096796003
48.0491993,17.5678177,0.03,214.84487000000001,48.0491994,17.5678177,214.84487000000001,-1.26889264492089
48.0491994,17.5678177,0.03,214.84487000000001,48.0491993,17.5678177,214.84487000000001,1.2688925681021699
48.0491993,17.5678177,0.02,214.84487000000001,48.0491993,17.5678176,214.84487000000001,-0.892112245725856
48.0491993,17.5678176,0.04,214.84487000000001,48.0491993,17.5678177,214.84487000000001,0.874958858113733
48.0491993,17.5678177,0.02,214.84487000000001,48.0491994,17.5678177,214.84487000000001,-1.2813286417091598
48.0491994,17.5678177,0.03,214.84487000000001,48.049199200000004,17.5678176,214.84487000000001,1.6542181470525898
48.049199200000004,17.5678176,0.04,214.84487000000001,48.049199200000004,17.5678175,210.59479,-31.3816289861178
48.049199200000004,17.5678175,0.04,210.59479,48.049199200000004,17.5678176,210.59479,0.779424045366796
48.049199200000004,17.5678176,0.03,210.59479,48.049199200000004,17.5678175,210.59479,-0.786990380824462
48.049199200000004,17.5678175,0.03,210.59479,48.049199200000004,17.5678176,210.59479,0.786990321933987
48.049199200000004,17.5678176,0.06,210.59479,48.0491991,17.5678175,210.59479,0.528635443301961
48.0491991,17.5678175,0.03,210.59479,48.049199200000004,17.5678176,210.59479,-0.544031738695196
48.049199200000004,17.5678176,0.03,210.59479,48.0491991,17.5678176,210.59479,1.33084848393765
48.0491991,17.5678176,0.05,210.59479,48.049199200000004,17.5678176,210.59479,-1.30550790485201
48.049199200000004,17.5678176,0.04,210.59479,48.0491991,17.5678176,210.59479,1.31805640000066
48.0491991,17.5678176,0.02,210.59479,48.049199200000004,17.5678176,210.59479,-1.3438913158596701
