LAT,LON,GSPEED,CRS,NLAT,NLON,NCRS
48.0504536,17.5697187,0.03,234.51239,48.0504536,17.5697188,234.51239
48.0504536,17.5697188,0.03,234.51239,48.050453499999996,17.5697188,234.51239
48.050453499999996,17.5697188,0.01,234.51239,48.0504536,17.5697188,234.51239
48.0504536,17.5697188,0.02,234.51239,48.050453499999996,17.5697188,234.51239
48.050453499999996,17.5697188,0.02,234.51239,48.0504536,17.5697187,234.51239
48.0504536,17.5697187,0.0,234.51239,48.0504536,17.5697188,234.51239
48.0504536,17.5697188,0.06,234.51239,48.050453499999996,17.5697187,234.51239
48.050453499999996,17.5697187,0.02,234.51239,48.050453499999996,17.5697188,234.51239
48.050453499999996,17.5697188,0.02,234.51239,48.0504536,17.5697188,234.51239
48.0504536,17.5697188,0.04,234.51239,48.0504536,17.5697187,234.51239
48.0504536,17.5697187,0.01,234.51239,48.0504536,17.5697188,234.51239
48.0504536,17.5697188,0.02,234.51239,48.0504536,17.5697187,234.51239
48.0504536,17.5697187,0.01,234.51239,48.0504536,17.5697188,234.51239
48.0504536,17.5697188,0.01,234.51239,48.0504536,17.5697187,234.51239
48.0504536,17.5697187,0.03,234.51239,48.0504536,17.5697188,234.51239
48.0504536,17.5697188,0.06,234.51239,48.0504536,17.5697187,234.51239
48.0504536,17.5697187,0.05,234.51239,48.0504536,17.5697188,234.51239
48.0504536,17.5697188,0.01,234.51239,48.0504536,17.5697187,234.51239
48.0504536,17.5697187,0.03,234.51239,48.0504536,17.5697188,234.51239
48.0504536,17.5697188,0.02,234.51239,48.0504536,17.5697187,234.51239
48.0504536,17.5697187,0.02,234.51239,48.050453499999996,17.5697188,234.51239
48.050453499999996,17.5697188,0.05,234.51239,48.0504536,17.5697187,234.51239
48.0504536,17.5697187,0.04,234.51239,48.050453499999996,17.5697188,234.51239
48.050453499999996,17.5697188,0.01,234.51239,48.0504536,17.5697188,234.51239
48.0504536,17.5697188,0.01,234.51239,48.050453499999996,17.5697188,234.51239
48.050453499999996,17.5697188,0.03,234.51239,48.0504536,17.5697188,234.51239
48.0504536,17.5697188,0.02,234.51239,48.050453499999996,17.5697188,234.51239
48.050453499999996,17.5697188,0.01,234.51239,48.050453499999996,17.5697187,234.51239
48.050453499999996,17.5697187,0.03,234.51239,48.0504536,17.5697187,234.51239
48.0504536,17.5697187,0.04,234.51239,48.050453499999996,17.5697187,234.51239
48.050453499999996,17.5697187,0.01,234.51239,48.0504536,17.5697187,234.51239
48.0504536,17.5697187,0.01,234.51239,48.050453499999996,17.5697187,234.51239
48.050453499999996,17.5697187,0.03,234.51239,48.0504536,17.5697187,234.51239
48.0504536,17.5697187,0.03,234.51239,48.050453499999996,17.5697187,234.51239
48.050453499999996,17.5697187,0.02,234.51239,48.0504536,17.5697187,234.51239
48.0504536,17.5697187,0.03,234.51239,48.0504536,17.5697188,234.51239
48.0504536,17.5697188,0.02,234.51239,48.0504536,17.5697187,234.51239
48.0504536,17.5697187,0.01,234.51239,48.0504536,17.5697188,234.51239
48.0504536,17.5697188,0.02,234.51239,48.0504536,17.5697187,234.51239
48.0504536,17.5697187,0.01,234.51239,48.0504536,17.5697188,234.51239
48.0504536,17.5697188,0.02,234.51239,48.0504536,17.5697187,234.51239
48.0504536,17.5697187,0.07,234.51239,48.050453499999996,17.5697187,234.51239
48.050453499999996,17.5697187,0.02,234.51239,48.0504536,17.5697187,234.51239
48.0504536,17.5697187,0.02,234.51239,48.0504536,17.569718599999998,234.51239
48.0504536,17.569718599999998,0.01,234.51239,48.0504536,17.5697185,262.38338000000005
48.0504536,17.5697185,0.04,262.38338000000005,48.0504537,17.5697185,262.38338000000005
48.0504537,17.5697185,0.03,262.38338000000005,48.0504536,17.5697185,262.38338000000005
48.0504536,17.5697185,0.08,262.38338000000005,48.0504536,17.569718599999998,262.38338000000005
48.0504536,17.569718599999998,0.11,262.38338000000005,48.0504536,17.5697185,262.38338000000005
48.0504536,17.5697185,0.05,262.38338000000005,48.0504536,17.569718599999998,262.38338000000005
48.0504536,17.569718599999998,0.01,262.38338000000005,48.0504536,17.5697185,262.38338000000005
48.0504536,17.5697185,0.04,262.38338000000005,48.0504537,17.569718599999998,262.38338000000005
48.0504537,17.569718599999998,0.01,262.38338000000005,48.0504536,17.569718599999998,262.38338000000005
48.0504536,17.569718599999998,0.01,262.38338000000005,48.0504536,17.5697185,262.38338000000005
48.0504536,17.5697185,0.02,262.38338000000005,48.0504536,17.569718599999998,262.38338000000005
48.0504536,17.569718599999998,0.01,262.38338000000005,48.0504537,17.569718599999998,262.38338000000005
48.0504537,17.569718599999998,0.01,262.38338000000005,48.0504536,17.569718599999998,262.38338000000005
48.0504536,17.569718599999998,0.0,262.38338000000005,48.0504537,17.569718599999998,262.38338000000005
48.0504537,17.569718599999998,0.04,262.38338000000005,48.0504536,17.569718599999998,262.38338000000005
48.0504536,17.569718599999998,0.02,262.38338000000005,48.0504537,17.569718599999998,262.38338000000005
48.0504537,17.569718599999998,0.03,262.38338000000005,48.0504536,17.569718599999998,262.38338000000005
48.0504536,17.569718599999998,0.01,262.38338000000005,48.0504536,17.5697187,262.38338000000005
48.0504536,17.5697187,0.03,262.38338000000005,48.0504536,17.569718599999998,262.38338000000005
48.0504536,17.569718599999998,0.01,262.38338000000005,48.0504536,17.5697187,262.38338000000005
48.0504536,17.5697187,0.02,262.38338000000005,48.0504536,17.569718599999998,262.38338000000005
48.0504536,17.569718599999998,0.03,262.38338000000005,48.0504536,17.5697185,262.38338000000005
48.0504536,17.5697185,0.04,262.38338000000005,48.0504536,17.569718599999998,262.38338000000005
48.0504536,17.569718599999998,0.01,262.38338000000005,48.0504536,17.5697185,262.38338000000005
48.0504536,17.5697185,0.01,262.38338000000005,48.0504536,17.5697184,255.37465000000003
48.0504536,17.5697184,0.05,255.37465000000003,48.0504536,17.5697185,255.37465000000003
48.0504536,17.5697185,0.03,255.37465000000003,48.0504536,17.5697184,255.37465000000003
48.0504536,17.5697184,0.02,255.37465000000003,48.0504536,17.5697185,255.37465000000003
48.0504536,17.5697185,0.04,255.37465000000003,48.0504536,17.569718599999998,255.37465000000003
48.0504536,17.569718599999998,0.04,255.37465000000003,48.0504536,17.5697187,164.21422
48.0504536,17.5697187,0.03,164.21422,48.050453499999996,17.5697188,164.21422
48.050453499999996,17.5697188,0.05,164.21422,48.0504536,17.569718599999998,164.21422
48.0504536,17.569718599999998,0.02,164.21422,48.0504536,17.5697188,256.83738
48.0504536,17.5697188,0.07,256.83738,48.050453499999996,17.5697188,190.81976
48.050453499999996,17.5697188,0.02,190.81976,48.0504536,17.569718599999998,190.81976
48.0504536,17.569718599999998,0.02,190.81976,48.0504536,17.5697187,253.68268000000003
48.0504536,17.5697187,0.01,253.68268000000003,48.0504536,17.569718599999998,253.68268000000003
48.0504536,17.569718599999998,0.06,253.68268000000003,48.0504536,17.5697185,253.68268000000003
48.0504536,17.5697185,0.02,253.68268000000003,48.0504536,17.569718599999998,253.68268000000003
48.0504536,17.569718599999998,0.01,253.68268000000003,48.0504536,17.5697185,253.68268000000003
48.0504536,17.5697185,0.02,253.68268000000003,48.0504536,17.569718599999998,253.68268000000003
48.0504536,17.569718599999998,0.04,253.68268000000003,48.0504536,17.5697185,253.68268000000003
48.0504536,17.5697185,0.02,253.68268000000003,48.0504536,17.569718599999998,253.68268000000003
48.0504536,17.569718599999998,0.02,253.68268000000003,48.0504536,17.5697187,253.68268000000003
48.0504536,17.5697187,0.04,253.68268000000003,48.0504536,17.5697188,199.32765
48.0504536,17.5697188,0.03,199.32765,48.0504536,17.5697187,199.32765
48.0504536,17.5697187,0.02,199.32765,48.0504536,17.5697188,199.32765
48.0504536,17.5697188,0.01,199.32765,48.050453499999996,17.5697188,199.32765
48.050453499999996,17.5697188,0.05,199.32765,48.0504536,17.569718899999998,199.32765
48.0504536,17.569718899999998,0.05,199.32765,48.050453499999996,17.5697188,199.32765
48.050453499999996,17.5697188,0.01,199.32765,48.0504536,17.569718599999998,199.32765
48.0504536,17.569718599999998,0.01,199.32765,48.0504536,17.5697187,255.10961000000003
48.0504536,17.5697187,0.0,255.10961000000003,48.0504536,17.569718599999998,255.10961000000003
48.0504536,17.569718599999998,0.03,255.10961000000003,48.0504536,17.5697187,255.10961000000003
48.0504536,17.5697187,0.02,255.10961000000003,48.0504536,17.569718599999998,255.10961000000003
48.0504536,17.569718599999998,0.02,255.10961000000003,48.050453499999996,17.5697185,255.10961000000003
48.050453499999996,17.5697185,0.01,255.10961000000003,48.0504536,17.569718599999998,255.10961000000003
48.0504536,17.569718599999998,0.02,255.10961000000003,48.0504536,17.5697185,255.10961000000003
48.0504536,17.5697185,0.01,255.10961000000003,48.0504536,17.569718599999998,255.10961000000003
48.0504536,17.569718599999998,0.01,255.10961000000003,48.0504536,17.5697187,255.10961000000003
48.0504536,17.5697187,0.02,255.10961000000003,48.0504536,17.569718599999998,255.10961000000003
48.0504536,17.569718599999998,0.05,255.10961000000003,48.0504536,17.5697185,255.10961000000003
48.0504536,17.5697185,0.04,255.10961000000003,48.0504536,17.569718599999998,255.10961000000003
48.0504536,17.569718599999998,0.01,255.10961000000003,48.0504536,17.5697187,255.10961000000003
48.0504536,17.5697187,0.01,255.10961000000003,48.0504536,17.569718599999998,255.10961000000003
48.0504536,17.569718599999998,0.02,255.10961000000003,48.0504536,17.5697187,255.10961000000003
48.0504536,17.5697187,0.04,255.10961000000003,48.0504536,17.569718599999998,255.10961000000003
48.0504536,17.569718599999998,0.05,255.10961000000003,48.0504536,17.5697187,255.10961000000003
48.0504536,17.5697187,0.02,255.10961000000003,48.0504536,17.569718599999998,255.10961000000003
48.0504536,17.569718599999998,0.02,255.10961000000003,48.0504536,17.5697187,255.10961000000003
48.0504536,17.5697187,0.03,255.10961000000003,48.0504536,17.569718599999998,255.10961000000003
48.0504536,17.569718599999998,0.02,255.10961000000003,48.0504536,17.5697187,255.10961000000003
48.0504536,17.5697187,0.02,255.10961000000003,48.0504536,17.569718599999998,281.97988000000004
48.0504536,17.569718599999998,0.02,281.97988000000004,48.050453499999996,17.569718599999998,281.97988000000004
48.050453499999996,17.569718599999998,0.03,281.97988000000004,48.0504536,17.569718599999998,281.97988000000004
48.0504536,17.569718599999998,0.02,281.97988000000004,48.050453499999996,17.569718599999998,281.97988000000004
48.050453499999996,17.569718599999998,0.01,281.97988000000004,48.0504536,17.5697187,281.97988000000004
48.0504536,17.5697187,0.02,281.97988000000004,48.0504536,17.569718599999998,281.97988000000004
48.0504536,17.569718599999998,0.04,281.97988000000004,48.050453499999996,17.569718599999998,281.97988000000004
48.050453499999996,17.569718599999998,0.01,281.97988000000004,48.0504536,17.5697187,281.97988000000004
48.0504536,17.5697187,0.04,281.97988000000004,48.0504536,17.569718599999998,281.97988000000004
48.0504536,17.569718599999998,0.02,281.97988000000004,48.050453499999996,17.5697187,281.97988000000004
48.050453499999996,17.5697187,0.01,281.97988000000004,48.0504536,17.5697187,281.97988000000004
48.0504536,17.5697187,0.04,281.97988000000004,48.0504536,17.569718599999998,322.78269
48.0504536,17.569718599999998,0.01,322.78269,48.050453399999995,17.569718599999998,322.78269
48.050453399999995,17.569718599999998,0.01,322.78269,48.0504531,17.5697185,201.19585
48.0504531,17.5697185,0.17,201.19585,48.050452799999995,17.569718299999998,197.40925000000001
48.050452799999995,17.569718299999998,0.29,197.40925000000001,48.050452299999996,17.569717999999998,199.26252000000002
48.050452299999996,17.569717999999998,0.45,199.26252000000002,48.050451599999995,17.5697176,196.49081
48.050451599999995,17.5697176,0.64,196.49081,48.0504507,17.5697171,196.49081
48.0504507,17.5697171,0.64,196.49081,48.0504488,17.5697158,202.60011000000003
48.0504488,17.5697158,1.1500000000000001,202.60011000000003,48.0504478,17.569715,206.91786000000002
48.0504478,17.569715,1.22,206.91786000000002,48.0504469,17.5697142,209.48718000000002
48.0504469,17.5697142,1.24,209.48718000000002,48.0504459,17.5697133,207.62536000000003
48.0504459,17.5697133,1.16,207.62536000000003,48.050444899999995,17.569712499999998,210.65134
48.050444899999995,17.569712499999998,1.23,210.65134,48.050444,17.569711599999998,211.18238000000002
48.050444,17.569711599999998,1.18,211.18238000000002,48.050443099999995,17.569710699999998,211.26013
48.050443099999995,17.569710699999998,1.17,211.26013,48.0504422,17.5697099,212.93832
48.0504422,17.5697099,1.2,212.93832,48.050441299999996,17.569709,211.43542000000002
48.050441299999996,17.569709,1.1500000000000001,211.43542000000002,48.0504404,17.5697082,213.42950000000002
48.0504404,17.5697082,1.1500000000000001,213.42950000000002,48.050439499999996,17.5697074,213.29871000000003
48.050439499999996,17.5697074,1.17,213.29871000000003,48.0504387,17.5697065,214.22611
48.0504387,17.5697065,1.1500000000000001,214.22611,48.0504373,17.569705199999998,212.68457
48.0504373,17.569705199999998,1.1300000000000001,212.68457,48.050436399999995,17.5697042,216.38440000000003
48.050436399999995,17.5697042,1.24,216.38440000000003,48.0504355,17.5697033,215.02892000000003
48.0504355,17.5697033,1.24,215.02892000000003,48.050434499999994,17.5697022,214.98828000000003
48.050434499999994,17.5697022,1.28,214.98828000000003,48.0504335,17.5697011,214.98828000000003
48.0504335,17.5697011,1.28,214.98828000000003,48.0504323,17.5697001,214.91133000000002
48.0504323,17.5697001,1.32,214.91133000000002,48.0504313,17.5696989,213.76522000000003
48.0504313,17.5696989,1.41,213.76522000000003,48.0504301,17.5696977,215.46810000000002
48.0504301,17.5696977,1.44,215.46810000000002,48.0504289,17.569696399999998,216.06242000000003
48.0504289,17.569696399999998,1.53,216.06242000000003,48.0504269,17.5696943,215.04026000000002
48.0504269,17.5696943,1.6400000000000001,215.04026000000002,48.050425499999996,17.569693,212.51462
48.050425499999996,17.569693,1.78,212.51462,48.050424,17.5696916,214.01087
48.050424,17.5696916,1.8,214.01087,48.050422399999995,17.5696902,211.57638000000003
48.050422399999995,17.5696902,1.9100000000000001,211.57638000000003,48.0504209,17.5696886,212.33746000000002
48.0504209,17.5696886,1.98,212.33746000000002,48.050419299999994,17.5696871,214.24242
48.050419299999994,17.5696871,2.07,214.24242,48.0504177,17.5696854,210.96380000000002
48.0504177,17.5696854,2.08,210.96380000000002,48.0504159,17.569683899999998,214.48071000000002
48.0504159,17.569683899999998,2.19,214.48071000000002,48.0504142,17.5696823,211.79031
48.0504142,17.5696823,2.18,211.79031,48.0504124,17.5696805,212.02656000000002
48.0504124,17.5696805,2.2600000000000002,212.02656000000002,48.050409699999996,17.5696781,213.38625000000002
48.050409699999996,17.5696781,2.25,213.38625000000002,48.050407899999996,17.569676299999998,212.30259
48.050407899999996,17.569676299999998,2.32,212.30259,48.0504061,17.569674499999998,211.35398
48.0504061,17.569674499999998,2.34,211.35398,48.050404099999994,17.5696728,211.92113
48.050404099999994,17.5696728,2.43,211.92113,48.0504021,17.569671,211.21808000000001
48.0504021,17.569671,2.48,211.21808000000001,48.0504001,17.5696691,210.67201000000003
48.0504001,17.5696691,2.57,210.67201000000003,48.0503979,17.569667199999998,211.01645000000002
48.0503979,17.569667199999998,2.66,211.01645000000002,48.0503958,17.5696652,210.46522000000002
48.0503958,17.5696652,2.68,210.46522000000002,48.0503935,17.5696633,211.85472000000001
48.0503935,17.5696633,2.8000000000000003,211.85472000000001,48.0503913,17.5696613,210.09465000000003
48.0503913,17.5696613,2.85,210.09465000000003,48.050388999999996,17.569659299999998,210.73795
48.050388999999996,17.569659299999998,2.88,210.73795,48.050386599999996,17.5696574,209.09915
48.050386599999996,17.5696574,2.92,209.09915,48.050384199999996,17.5696554,208.46196
48.050384199999996,17.5696554,2.99,208.46196,48.050381699999996,17.5696533,209.09929000000002
48.050381699999996,17.5696533,2.99,209.09929000000002,48.0503791,17.5696513,208.4499
48.0503791,17.5696513,3.1,208.4499,48.0503766,17.5696492,208.63891
48.0503766,17.5696492,3.16,208.63891,48.0503739,17.5696471,208.51592000000002
48.0503739,17.5696471,3.18,208.51592000000002,48.0503712,17.569644999999998,207.50232000000003
48.0503712,17.569644999999998,3.27,207.50232000000003,48.050368399999996,17.5696428,207.57604
48.050368399999996,17.5696428,3.38,207.57604,48.050364099999996,17.5696395,206.87244
48.050364099999996,17.5696395,3.45,206.87244,48.0503612,17.5696372,207.80608
48.0503612,17.5696372,3.56,207.80608,48.0503582,17.569634999999998,207.24198
48.0503582,17.569634999999998,3.6,207.24198,48.0503552,17.5696327,207.75532
48.0503552,17.5696327,3.63,207.75532,48.0503522,17.569630399999998,206.53628
48.0503522,17.569630399999998,3.68,206.53628,48.0503492,17.5696281,207.43012000000002
48.0503492,17.5696281,3.64,207.43012000000002,48.0503461,17.5696259,207.43012000000002
48.0503461,17.5696259,3.64,207.43012000000002,48.050343,17.5696236,206.28816
48.050343,17.5696236,3.74,206.28816,48.0503399,17.569621299999998,206.25695000000002
48.0503399,17.569621299999998,3.73,206.25695000000002,48.0503351,17.5696178,206.71776000000003
48.0503351,17.5696178,3.7600000000000002,206.71776000000003,48.050331899999996,17.5696154,206.71776000000003
48.050331899999996,17.5696154,3.7600000000000002,206.71776000000003,48.0503286,17.569613,206.61288000000002
48.0503286,17.569613,3.94,206.61288000000002,48.050325199999996,17.5696105,205.50996
48.050325199999996,17.5696105,4.07,205.50996,48.0503218,17.569608,205.79442000000003
48.0503218,17.569608,4.1,205.79442000000003,48.0503183,17.5696054,206.21353000000002
48.0503183,17.5696054,4.18,206.21353000000002,48.0503149,17.5696026,207.08628000000002
48.0503149,17.5696026,4.26,207.08628000000002,48.0503114,17.569599999999998,208.15851
48.0503114,17.569599999999998,4.26,208.15851,48.0503079,17.5695972,207.49167000000003
48.0503079,17.5695972,4.2700000000000005,207.49167000000003,48.050302699999996,17.5695931,207.92957
48.050302699999996,17.5695931,4.2700000000000005,207.92957,48.0502992,17.569590299999998,207.95187
48.0502992,17.569590299999998,4.24,207.95187,48.050295899999995,17.5695875,208.45471
48.050295899999995,17.5695875,4.29,208.45471,48.0502925,17.5695846,209.38440000000003
48.0502925,17.5695846,4.26,209.38440000000003,48.050289199999995,17.5695816,210.43147000000002
48.050289199999995,17.5695816,4.21,210.43147000000002,48.0502859,17.5695786,210.84642000000002
48.0502859,17.5695786,4.19,210.84642000000002,48.0502828,17.5695753,212.35619000000003
48.0502828,17.5695753,4.22,212.35619000000003,48.050279599999996,17.5695721,214.45854000000003
48.050279599999996,17.5695721,4.14,214.45854000000003,48.0502766,17.569568699999998,215.67918000000003
48.0502766,17.569568699999998,4.15,215.67918000000003,48.050273499999996,17.5695653,215.68601
48.050273499999996,17.5695653,4.15,215.68601,48.050270499999996,17.5695619,217.13736000000003
48.050270499999996,17.5695619,4.14,217.13736000000003,48.0502675,17.5695582,218.04190000000003
48.0502675,17.5695582,4.13,218.04190000000003,48.0502648,17.5695545,218.50697000000002
48.0502648,17.5695545,4.1,218.50697000000002,48.050262,17.5695509,221.56527000000003
48.050262,17.5695509,4.09,221.56527000000003,48.0502593,17.569547099999998,221.68135
48.0502593,17.569547099999998,4.05,221.68135,48.0502566,17.5695433,223.54879000000003
48.0502566,17.5695433,4.0200000000000005,223.54879000000003,48.050253999999995,17.569539499999998,224.30125
48.050253999999995,17.569539499999998,3.98,224.30125,48.050251499999995,17.5695355,224.87988
48.050251499999995,17.5695355,4.0,224.87988,48.050249,17.5695317,226.37644000000003
48.050249,17.5695317,3.94,226.37644000000003,48.050245399999994,17.5695256,226.88025000000002
48.050245399999994,17.5695256,3.93,226.88025000000002,48.050243099999996,17.569521599999998,229.03337000000002
48.050243099999996,17.569521599999998,3.93,229.03337000000002,48.0502409,17.569517599999998,229.84985000000003
48.0502409,17.569517599999998,3.86,229.84985000000003,48.0502387,17.5695135,230.53388
48.0502387,17.5695135,3.8200000000000003,230.53388,48.0502366,17.5695093,232.38583000000003
48.0502366,17.5695093,3.83,232.38583000000003,48.050234599999996,17.5695052,233.47222000000002
48.050234599999996,17.5695052,3.77,233.47222000000002,48.0502326,17.569501,233.96825
48.0502326,17.569501,3.75,233.96825,48.0502308,17.5694968,235.12890000000002
48.0502308,17.5694968,3.77,235.12890000000002,48.0502292,17.5694926,236.17565000000002
48.0502292,17.5694926,3.71,236.17565000000002,48.0502275,17.5694883,237.63780000000003
48.0502275,17.5694883,3.68,237.63780000000003,48.050224899999996,17.5694818,239.79597
48.050224899999996,17.5694818,3.64,239.79597,48.0502234,17.5694774,240.42220000000003
48.0502234,17.5694774,3.68,240.42220000000003,48.0502219,17.569473,241.70587000000003
48.0502219,17.569473,3.65,241.70587000000003,48.050220499999995,17.5694685,243.34895000000003
48.050220499999995,17.5694685,3.61,243.34895000000003,48.0502192,17.5694639,245.02820000000003
48.0502192,17.5694639,3.63,245.02820000000003,48.050218,17.5694594,246.54186
48.050218,17.5694594,3.5700000000000003,246.54186,48.050216999999996,17.5694548,249.13133000000002
48.050216999999996,17.5694548,3.58,249.13133000000002,48.0502158,17.5694503,249.62777000000003
48.0502158,17.5694503,3.52,249.62777000000003,48.0502148,17.5694457,250.77409000000003
48.0502148,17.5694457,3.49,250.77409000000003,48.0502135,17.569438899999998,252.44875000000002
48.0502135,17.569438899999998,3.5,252.44875000000002,48.0502128,17.569434299999998,255.82917000000003
48.0502128,17.569434299999998,3.47,255.82917000000003,48.050212099999996,17.569429799999998,256.31454
48.050212099999996,17.569429799999998,3.4,256.31454,48.050211499999996,17.5694253,257.92313
48.050211499999996,17.5694253,3.38,257.92313,48.0502111,17.5694208,258.85993
48.0502111,17.5694208,3.34,258.85993,48.0502107,17.5694163,261.90358000000003
48.0502107,17.5694163,3.37,261.90358000000003,48.0502106,17.569411799999997,263.94003000000004
48.0502106,17.569411799999997,3.2600000000000002,263.94003000000004,48.0502105,17.5694074,268.05042000000003
48.0502105,17.5694074,3.3200000000000003,268.05042000000003,48.0502106,17.569402999999998,270.04227000000003
48.0502106,17.569402999999998,3.2800000000000002,270.04227000000003,48.050210799999995,17.5693985,272.58548
48.050210799999995,17.5693985,3.23,272.58548,48.0502113,17.569394199999998,273.65499
48.0502113,17.569394199999998,3.22,273.65499,48.0502118,17.5693899,278.91896
48.0502118,17.5693899,3.22,278.91896,48.0502161,17.569371399999998,281.42603
48.0502161,17.569371399999998,3.19,281.42603,48.0502174,17.5693675,292.78625000000005
48.0502174,17.5693675,3.19,292.78625000000005,48.050219,17.5693634,296.17166000000003
