LAT,LON,GSPEED,CRS,NLAT,NLON
48.0504604,17.5696965,0.36,198.73864,48.050460099999995,17.569696399999998
48.050460099999995,17.569696399999998,0.36,199.31629,48.0504597,17.5696962
48.0504597,17.5696962,0.39,192.5276,48.0504593,17.569696099999998
48.0504593,17.569696099999998,0.36,195.46245000000002,48.050459,17.569696
48.050459,17.569696,0.36,195.46245000000002,48.0504587,17.5696959
48.0504587,17.5696959,0.38,192.22464000000002,48.050458299999995,17.569695799999998
48.050458299999995,17.569695799999998,0.38,191.64747000000003,48.0504579,17.5696957
48.0504579,17.5696957,0.41000000000000003,190.71621000000002,48.0504573,17.569695499999998
48.0504573,17.569695499999998,0.5,189.92074000000002,48.050456499999996,17.5696953
48.050456499999996,17.5696953,0.74,188.46459000000002,48.0504555,17.569695199999998
48.0504555,17.569695199999998,0.88,187.83787,48.0504544,17.569695
48.0504544,17.569695,1.1,187.02933000000002,48.050453,17.5696948
48.050453,17.5696948,1.29,185.91414,48.0504515,17.5696948
48.0504515,17.5696948,1.46,183.6216,48.050449799999996,17.5696946
48.050449799999996,17.5696946,1.68,182.01675,48.050447899999995,17.5696945
48.050447899999995,17.5696945,1.8900000000000001,182.50329000000002,48.0504459,17.5696945
48.0504459,17.5696945,1.8900000000000001,182.50329000000002,48.0504438,17.5696944
48.0504438,17.5696944,2.23,181.41486,48.0504414,17.5696944
48.0504414,17.5696944,2.4,181.31265000000002,48.0504391,17.5696942
48.0504391,17.5696942,2.52,181.33419,48.0504366,17.5696939
48.0504366,17.5696939,2.62,182.27161,48.0504342,17.5696935
48.0504342,17.5696935,2.69,184.58673000000002,48.0504318,17.5696931
48.0504318,17.5696931,2.66,186.70544,48.0504294,17.5696925
48.0504294,17.5696925,2.66,186.70544,48.050427,17.569691799999998
48.050427,17.569691799999998,2.65,190.00826,48.0504247,17.569690899999998
48.0504247,17.569690899999998,2.6,191.55816000000002,48.050422399999995,17.5696899
48.050422399999995,17.5696899,2.62,194.72401000000002,48.0504201,17.5696887
48.0504201,17.5696887,2.62,197.43738000000002,48.0504179,17.5696875
48.0504179,17.5696875,2.6,198.38565000000003,48.050415699999995,17.5696863
48.050415699999995,17.5696863,2.5500000000000003,200.38284000000002,48.0504135,17.5696849
48.0504135,17.5696849,2.61,200.73466000000002,48.050411399999994,17.5696835
48.050411399999994,17.5696835,2.58,203.52346000000003,48.050407199999995,17.5696805
48.050407199999995,17.5696805,2.52,204.47373000000002,48.0504051,17.5696789
48.0504051,17.5696789,2.54,206.11462000000003,48.050402999999996,17.5696773
48.050402999999996,17.5696773,2.5500000000000003,206.57909,48.050401,17.5696756
48.050401,17.5696756,2.54,207.53979,48.050398799999996,17.5696738
48.050398799999996,17.5696738,2.59,208.60082000000003,48.0503966,17.5696719
48.0503966,17.5696719,2.66,209.15704000000002,48.0503943,17.5696699
48.0503943,17.5696699,2.77,210.43115000000003,48.050391999999995,17.5696677
48.050391999999995,17.5696677,2.92,210.24077000000003,48.050389599999995,17.569665399999998
48.050389599999995,17.569665399999998,3.0500000000000003,211.68968,48.050387099999995,17.569663
48.050387099999995,17.569663,3.13,212.33669,48.0503846,17.569660499999998
48.0503846,17.569660499999998,3.21,213.17774000000003,48.050382,17.569658
48.050382,17.569658,3.33,213.84233,48.0503795,17.5696554
48.0503795,17.5696554,3.34,214.23610000000002,48.050376899999996,17.569652899999998
48.050376899999996,17.569652899999998,3.43,213.01923000000002,48.050374299999994,17.5696503
48.050374299999994,17.5696503,3.4,213.4085,48.0503715,17.5696477
48.0503715,17.5696477,3.5100000000000002,212.47975000000002,48.0503688,17.5696451
48.0503688,17.5696451,3.5500000000000003,212.20256,48.050365899999996,17.5696425
48.050365899999996,17.5696425,3.58,212.28505,48.050363,17.5696399
48.050363,17.5696399,3.68,211.86758,48.0503601,17.5696372
48.0503601,17.5696372,3.73,211.74793000000003,48.0503571,17.5696346
48.0503571,17.5696346,3.77,211.17571,48.0503541,17.5696319
48.0503541,17.5696319,3.7800000000000002,210.98949000000002,48.050351,17.5696293
48.050351,17.5696293,3.7800000000000002,210.98949000000002,48.0503479,17.5696267
48.0503479,17.5696267,3.84,210.01936,48.0503448,17.5696241
48.0503448,17.5696241,3.85,210.27946000000003,48.050341599999996,17.5696214
48.050341599999996,17.5696214,3.92,208.93890000000002,48.0503384,17.5696188
48.0503384,17.5696188,3.97,208.15344000000002,48.050335,17.5696162
48.050335,17.5696162,4.05,208.44912000000002,48.0503317,17.5696136
48.0503317,17.5696136,4.05,207.90018,48.050328199999996,17.569611
48.050328199999996,17.569611,4.17,208.01979000000003,48.0503247,17.5696083
48.0503247,17.5696083,4.22,206.94275000000002,48.0503212,17.5696056
48.0503212,17.5696056,4.32,207.72521,48.0503176,17.5696029
48.0503176,17.5696029,4.3500000000000005,206.86394,48.050314,17.5696001
48.050314,17.5696001,4.36,206.72052000000002,48.0503104,17.5695974
48.0503104,17.5695974,4.42,207.26966000000002,48.0503068,17.5695946
48.0503068,17.5695946,4.44,206.59242,48.0503031,17.569591799999998
48.0503031,17.569591799999998,4.44,207.26322000000002,48.0502995,17.569589
48.0502995,17.569589,4.47,207.37619,48.050295899999995,17.569585999999997
48.050295899999995,17.569585999999997,4.46,207.72787000000002,48.050292299999995,17.5695831
48.050292299999995,17.5695831,4.46,208.81565,48.0502888,17.5695801
48.0502888,17.5695801,4.45,209.12762,48.0502853,17.569577
48.0502853,17.569577,4.42,209.75787000000003,48.0502818,17.5695738
48.0502818,17.5695738,4.42,209.75787000000003,48.0502785,17.569570499999998
48.0502785,17.569570499999998,4.46,211.63995000000003,48.050275199999994,17.5695671
48.050275199999994,17.5695671,4.4,213.89044,48.0502719,17.5695636
48.0502719,17.5695636,4.4,213.89044,48.0502688,17.569559899999998
48.0502688,17.569559899999998,4.4,213.89044,48.0502657,17.5695561
48.0502657,17.5695561,4.34,218.16735000000003,48.0502628,17.5695522
48.0502628,17.5695522,4.34,219.09995,48.0502599,17.5695482
48.0502599,17.5695482,4.34,221.66182,48.050257099999996,17.5695442
48.050257099999996,17.5695442,4.2700000000000005,223.49877,48.0502543,17.569540099999998
48.0502543,17.569540099999998,4.2700000000000005,223.52361000000002,48.050251599999996,17.569536
48.050251599999996,17.569536,4.23,225.57426,48.050249099999995,17.5695317
48.050249099999995,17.5695317,4.21,226.38402000000002,48.0502466,17.5695275
48.0502466,17.5695275,4.18,227.67640000000003,48.0502441,17.569523
48.0502441,17.569523,4.12,228.99720000000002,48.050241799999995,17.5695186
48.050241799999995,17.5695186,4.18,230.41629000000003,48.050239499999996,17.5695142
48.050239499999996,17.5695142,4.09,231.95728000000003,48.0502373,17.5695096
48.0502373,17.5695096,4.08,232.36183000000003,48.050235199999996,17.5695051
48.050235199999996,17.5695051,4.08,232.36183000000003,48.0502331,17.569500599999998
48.0502331,17.569500599999998,4.04,234.57226000000003,48.0502311,17.5694959
48.0502311,17.5694959,4.0200000000000005,235.91589000000002,48.0502292,17.569491199999998
48.0502292,17.569491199999998,3.97,237.47895000000003,48.0502274,17.5694865
48.0502274,17.5694865,3.98,239.07483000000002,48.0502257,17.5694817
48.0502257,17.5694817,3.98,239.57816000000003,48.050224,17.569477
48.050224,17.569477,3.91,240.97035000000002,48.050222399999996,17.5694722
48.050222399999996,17.5694722,3.89,242.21752,48.0502208,17.5694674
48.0502208,17.5694674,3.88,243.20072000000002,48.050219399999996,17.569462599999998
48.050219399999996,17.569462599999998,3.89,244.72917,48.050218099999995,17.5694577
48.050218099999995,17.5694577,3.86,246.56849000000003,48.0502168,17.5694528
48.0502168,17.5694528,3.86,248.55786000000003,48.0502156,17.5694479
48.0502156,17.5694479,3.86,249.76546000000002,48.0502147,17.569443
48.0502147,17.569443,3.83,250.76337,48.050213799999995,17.569437999999998
48.050213799999995,17.569437999999998,3.79,253.83990000000003,48.0502129,17.569433099999998
48.0502129,17.569433099999998,3.73,254.54801000000003,48.0502122,17.5694281
48.0502122,17.5694281,3.72,256.34563,48.0502117,17.5694232
48.0502117,17.5694232,3.68,258.11973,48.0502113,17.569418199999998
48.0502113,17.569418199999998,3.69,261.20254,48.0502111,17.5694132
48.0502111,17.5694132,3.67,263.19923,48.0502111,17.569408199999998
48.0502111,17.569408199999998,3.64,266.70353,48.0502112,17.569403299999998
48.0502112,17.569403299999998,3.61,269.67259,48.0502119,17.5693938
48.0502119,17.5693938,3.6,271.50646,48.0502125,17.569388999999997
48.0502125,17.569388999999997,3.5500000000000003,277.77000000000004,48.050213199999995,17.5693844
48.050213199999995,17.5693844,3.5,280.29957,48.0502141,17.5693798
48.0502141,17.5693798,3.5100000000000002,282.89071,48.050215099999996,17.5693754
48.050215099999996,17.5693754,3.5100000000000002,282.89071,48.050216299999995,17.569371
48.050216299999995,17.569371,3.4,289.39339,48.0502178,17.5693668
48.0502178,17.5693668,3.42,293.44936,48.050219299999995,17.5693627
48.050219299999995,17.5693627,3.4,297.58531000000005,48.050221,17.569358899999997
48.050221,17.569358899999997,3.34,300.71250000000003,48.0502228,17.5693554
48.0502228,17.5693554,3.25,302.53115,48.0502246,17.5693519
48.0502246,17.5693519,3.29,305.68393000000003,48.050226599999995,17.5693487
48.050226599999995,17.5693487,3.21,307.92037000000005,48.0502286,17.5693456
48.0502286,17.5693456,3.16,310.98841000000004,48.0502308,17.5693426
48.0502308,17.5693426,3.25,314.12675,48.0502329,17.569339799999998
48.0502329,17.569339799999998,3.16,316.8881,48.050235099999995,17.5693373
48.050235099999995,17.5693373,3.1,319.19152,48.0502374,17.569335
48.0502374,17.569335,3.08,323.28943000000004,48.0502397,17.5693329
48.0502397,17.5693329,3.0700000000000003,326.15134,48.0502421,17.569331
48.0502421,17.569331,3.0100000000000002,328.47643000000005,48.0502445,17.5693291
48.0502445,17.5693291,2.97,333.60114000000004,48.050247,17.5693275
48.050247,17.5693275,2.96,334.58311000000003,48.0502495,17.569326099999998
48.0502495,17.569326099999998,2.89,336.55707,48.050252,17.5693247
48.050252,17.5693247,2.91,340.14609,48.050254599999995,17.5693235
48.050254599999995,17.5693235,2.95,341.35151,48.050257099999996,17.5693226
