LAT,LON,GSPEED,CRS,NLAT,NLON
48.0504952,17.5697458,3.15,206.98809000000003,48.0504926,17.5697439
48.0504926,17.5697439,3.09,207.11396000000002,48.0504902,17.5697419
48.0504902,17.5697419,3.11,206.89380000000003,48.0504852,17.5697382
48.0504852,17.5697382,3.0,206.64098,48.050483,17.5697366
48.050483,17.5697366,2.98,205.35271000000003,48.0504812,17.5697355
48.0504812,17.5697355,2.58,205.78851000000003,48.0504799,17.5697345
48.0504799,17.5697345,2.09,203.52144,48.050478999999996,17.569733799999998
48.050478999999996,17.569733799999998,1.5,206.29369000000003,48.0504786,17.569733499999998
48.0504786,17.569733499999998,1.05,204.36282000000003,48.0504788,17.5697336
48.0504788,17.5697336,0.05,224.86812,48.0504787,17.569733499999998
48.0504787,17.569733499999998,0.11,329.35874,48.0504787,17.5697336
48.0504787,17.5697336,0.13,212.85093,48.0504788,17.5697336
48.0504788,17.5697336,0.03,277.10709,48.0504787,17.5697336
48.0504787,17.5697336,0.04,277.10709,48.0504788,17.5697336
48.0504788,17.5697336,0.05,277.10709,48.0504787,17.5697336
48.0504787,17.5697336,0.02,277.10709,48.0504788,17.5697336
48.0504788,17.5697336,0.04,277.10709,48.0504788,17.569733499999998
48.0504788,17.569733499999998,0.02,277.10709,48.0504788,17.5697334
48.0504788,17.5697334,0.02,277.10709,48.0504787,17.569733499999998
48.0504787,17.569733499999998,0.04,277.10709,48.0504788,17.569733499999998
48.0504788,17.569733499999998,0.02,277.10709,48.0504787,17.5697334
48.0504787,17.5697334,0.03,277.10709,48.0504788,17.5697334
48.0504788,17.5697334,0.04,277.10709,48.0504787,17.569733499999998
48.0504787,17.569733499999998,0.0,277.10709,48.0504787,17.5697334
48.0504787,17.5697334,0.03,277.10709,48.0504786,17.5697334
48.0504786,17.5697334,0.03,303.28723,48.0504787,17.5697334
48.0504787,17.5697334,0.04,303.28723,48.0504786,17.5697334
48.0504786,17.5697334,0.04,303.28723,48.0504787,17.5697334
48.0504787,17.5697334,0.01,303.28723,48.0504788,17.569733499999998
48.0504788,17.569733499999998,0.03,303.28723,48.0504787,17.5697334
48.0504787,17.5697334,0.02,303.28723,48.0504787,17.569733499999998
48.0504787,17.569733499999998,0.01,303.28723,48.0504787,17.5697336
48.0504787,17.5697336,0.0,42.38002,48.0504786,17.5697336
48.0504786,17.5697336,0.06,42.38002,48.0504786,17.569733499999998
48.0504786,17.569733499999998,0.02,42.38002,48.0504787,17.5697334
48.0504787,17.5697334,0.02,42.38002,48.0504787,17.569733499999998
48.0504787,17.569733499999998,0.04,42.38002,48.0504786,17.569733499999998
48.0504786,17.569733499999998,0.01,63.016490000000005,48.0504787,17.569733499999998
48.0504787,17.569733499999998,0.03,63.016490000000005,48.0504786,17.569733499999998
48.0504786,17.569733499999998,0.02,63.016490000000005,48.0504787,17.569733499999998
48.0504787,17.569733499999998,0.03,63.016490000000005,48.0504786,17.569733499999998
48.0504786,17.569733499999998,0.03,63.016490000000005,48.0504787,17.5697334
48.0504787,17.5697334,0.01,63.016490000000005,48.0504788,17.5697334
48.0504788,17.5697334,0.04,63.016490000000005,48.0504787,17.5697334
48.0504787,17.5697334,0.02,63.016490000000005,48.0504788,17.5697334
48.0504788,17.5697334,0.04,63.016490000000005,48.0504787,17.5697334
48.0504787,17.5697334,0.02,63.016490000000005,48.0504788,17.5697334
48.0504788,17.5697334,0.02,63.016490000000005,48.0504787,17.5697334
48.0504787,17.5697334,0.03,63.016490000000005,48.0504787,17.569733499999998
48.0504787,17.569733499999998,0.01,63.016490000000005,48.0504787,17.5697334
48.0504787,17.5697334,0.01,63.016490000000005,48.0504787,17.569733499999998
48.0504787,17.569733499999998,0.04,63.016490000000005,48.0504787,17.5697334
48.0504787,17.5697334,0.03,63.016490000000005,48.0504787,17.569733499999998
